Notebook Link,status,additional_exclusion_columns,additional_key_columns,data_comparison_filter,environment,layer_name,source_table_name,target_table_name,note
https://adb-1406497925929477.17.azuredatabricks.net/jobs/901325850946684/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap018_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap018_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/699787211214452/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap019_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap019_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/246983885007445/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap020_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap020_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/88643500168644/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap023_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap023_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/631323332473495/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap025_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap025_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/422191875609755/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap027_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap027_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/551878306953702/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap028_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap028_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/996560602534079/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap030_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap030_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/289249582240506/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap031_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap031_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/713404959971179/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap036_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap036_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1050716682733648/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap038_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap038_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/110374312138353/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap039_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap039_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/864324024768912/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap040_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap040_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/34602787170373/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap041_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap041_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/397739182797870/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap042_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap042_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/981484310326934/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap044_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap044_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/117821941479706/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap045_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap045_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/337171266765710/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap047_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap047_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/725047828558907/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap048_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap048_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/598149622130021/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap052_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap052_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/242305057081263/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap055_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap055_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/662182925344089/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap056_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap056_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/436061997752325/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap058_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap058_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/664059471544186/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap059_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap059_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/287418893206352/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap060_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap060_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/299720546837446/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap062_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap062_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1074162273381512/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap063_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap063_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/987246999384871/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap066_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap066_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/950307111228375/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap067_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap067_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1005961653967001/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap069_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap069_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/477789952571064/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap070_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap070_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/514536882752357/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap071_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap071_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/42452976061257/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap076_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap076_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/431904760155550/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap078_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap078_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/729600341506434/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap081_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap081_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/582091525503873/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap082_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap082_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/578613487680244/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap088_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap088_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/465973719347989/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap093_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap093_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/347445456197349/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap094_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap094_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/347673271190018/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap098_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap098_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/792235369632051/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap102_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap102_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/240854705851243/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap103_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap103_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/163447909359772/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap106_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap106_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/642494658658923/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap107_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap107_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/129635931617669/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap108_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap108_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/344300294775144/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap109_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap109_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/360773387792116/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap110_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap110_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1107560941413242/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap112_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap112_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/437475563345779/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap113_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap113_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/127926240036629/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap117_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap117_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/198430965656480/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap122_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap122_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1064994999219986/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap127_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap127_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/649622993646132/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap129_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap129_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/225881533246029/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap144_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap144_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/128737349506169/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap145_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap145_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/891155160789016/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap146_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap146_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/847006976803405/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap147_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap147_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/818792887123408/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap148_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap148_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/173358475418273/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap149_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap149_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/841835852205025/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap171_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap171_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/244779811834725/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap174_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap174_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/726712655338455/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap204_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap204_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/167458209376845/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap205_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap205_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/951742937442980/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap206_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap206_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/558112344691773/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap207_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap207_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/775126614257845/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap208_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap208_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/529452837250221/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap210_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap210_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/329481643891589/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap211_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap211_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/936189381897026/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap212_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap212_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/213871523882392/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap213_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap213_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/27298448235448/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap214_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap214_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1012933004943052/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap215_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap215_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/207646456021142/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap216_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap216_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/848088951799813/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap217_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap217_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/237597504759059/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_imexi_db.ixi_ixqap221_1_0,scbucudpsit.dlsit_persist_imexi_db.ixi_ixqap221_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
